ID,Abbr,ArXiv,ArXivDate,NewestDate,Title,Insitutions,Publish,DOI,Demo,Tags,Github,Authors
ziegler2019latent,,1901.10548v4,2019.01.29,2019.06.04,Latent Normalizing Flows for Discrete Sequences,,ICML2019,,,,,"Zachary M. Ziegler, Alexander M. Rush"
guo2019new,,1904.04775v1,2019.04.09,2019.04.09,A New GAN-based End-to-End TTS Training Algorithm,,,,,,,"Haohan Guo, Frank K. Soong, Lei He, Lei Xie"
purwins2019deep,,1905.00078v2,2019.04.30,2019.05.25,Deep Learning for Audio Signal Processing,,,,,Survey,,"Hendrik Purwins, Bo Li, Tuomas Virtanen, Jan Schlüter, Shuo-yiin Chang, Tara Sainath"
kalamkar2019study,,1905.12322v3,2019.05.29,2019.06.13,A Study of BFLOAT16 for Deep Learning Training,,,,,,,"Dhiraj Kalamkar, Dheevatsa Mudigere, Naveen Mellempudi, Dipankar Das, Kunal Banerjee, Sasikanth Avancha, Dharma Teja Vooturi, Nataraj Jammalamadaka, Jianyu Huang, Hector Yuen, Jiyan Yang, Jongsoo Park, Alexander Heinecke, Evangelos Georganas, Sudarshan Srinivasan, Abhisek Kundu, Misha Smelyanskiy, Bharat Kaul, Pradeep Dubey"
durkan2019neural,,1906.04032v2,2019.06.10,2019.12.02,Neural Spline Flows,,NeurIPS2019,,,,,"Conor Durkan, Artur Bekasov, Iain Murray, George Papamakarios"
sainath2019two,,1908.10992v1,2019.08.29,2019.08.29,Two-Pass End-to-End Speech Recognition,,,,,,,"Tara N. Sainath, Ruoming Pang, David Rybach, Yanzhang He, Rohit Prabhavalkar, Wei Li, Mirkó Visontai, Qiao Liang, Trevor Strohman, Yonghui Wu, Ian McGraw, Chung-Cheng Chiu"
gârbacea2019low,,1910.06464v1,2019.10.14,2019.10.14,Low Bit-Rate Speech Coding with VQ-VAE and a WaveNet Decoder,,,,,,,"Cristina Gârbacea, Aäron van den Oord, Yazhe Li, Felicia S C Lim, Alejandro Luebs, Oriol Vinyals, Thomas C Walters"
kaplan2020scaling,,2001.08361v1,2020.01.23,2020.01.23,Scaling Laws for Neural Language Models,,,,,,,"Jared Kaplan, Sam McCandlish, Tom Henighan, Tom B. Brown, Benjamin Chess, Rewon Child, Scott Gray, Alec Radford, Jeffrey Wu, Dario Amodei"
clifton2020spotify,,2004.04270v3,2020.04.08,2020.12.05,The Spotify Podcast Dataset,,,,,,,"Ann Clifton, Aasish Pappu, Sravana Reddy, Yongze Yu, Jussi Karlgren, Ben Carterette, Rosie Jones"
huzaifah2020deep,,2006.06426v2,2020.06.10,2020.11.25,Deep Generative Models for Musical Audio Synthesis,,,,,Survey,,"M. Huzaifah, L. Wyse"
sisman2020overview,,2008.03648v2,2020.08.09,2020.11.17,An Overview of Voice Conversion and its Challenges: From Statistical Modeling to Deep Learning,,,,,Survey,,"Berrak Sisman, Junichi Yamagishi, Simon King, Haizhou Li"
zhao2020voice,,2008.12527v1,2020.08.28,2020.08.28,Voice Conversion Challenge 2020: Intra-Lingual Semi-Parallel and Cross-Lingual Voice Conversion,,,,,Survey,,"Yi Zhao, Wen-Chin Huang, Xiaohai Tian, Junichi Yamagishi, Rohan Kumar Das, Tomi Kinnunen, Zhenhua Ling, Tomoki Toda"
shi2020sequence-to-sequence,,2010.12024v2,2020.10.22,2021.02.26,Sequence-to-Sequence Singing Voice Synthesis With Perceptual Entropy Loss,,,,,SVS,,"Jiatong Shi, Shuai Guo, Nan Huo, Yuekai Zhang, Qin Jin"
song2020score,,2011.13456v2,2020.11.26,2021.02.10,Score-Based Generative Modeling through Stochastic Differential Equations,,,,,,,"Yang Song, Jascha Sohl-Dickstein, Diederik P. Kingma, Abhishek Kumar, Stefano Ermon, Ben Poole"
polyak2021speech,,2104.00355v3,2021.04.01,2021.07.27,Speech Resynthesis From Discrete Disentangled Self-Supervised Representations,,,,,,,"Adam Polyak, Yossi Adi, Jade Copet, Eugene Kharitonov, Kushal Lakhotia, Wei-Ning Hsu, Abdelrahman Mohamed, Emmanuel Dupoux"
izsak2021how,,2104.07705v2,2021.04.15,2021.09.09,How to Train BERT with an Academic Budget,,,,,,,"Peter Izsak, Moshe Berchansky, Omer Levy"
mu2021review,,2104.09995v1,2021.04.20,2021.04.20,Review of End-to-End Speech Synthesis Technology Based on Deep Learning,,,,,Survey,,"Zhaoxi Mu, Xinyu Yang, Yizhuo Dong"
tan2021survey,,2106.15561v3,2021.06.29,2021.07.23,A Survey on Neural Speech Synthesis,,,,,Survey,,"Xu Tan, Tao Qin, Frank Soong, Tie-Yan Liu"
pasad2021layer,,2107.04734v3,2021.07.10,2022.12.03,Layer-Wise Analysis of a Self-Supervised Speech Representation Model,,,,,,,"Ankita Pasad, Ju-Chieh Chou, Karen Livescu"
shi2021survey,,2108.00443v1,2021.08.01,2021.08.01,A Survey on Audio Synthesis and Audio-Visual Multimodal Processing,,,,,Survey,,Zhaofeng Shi
mehta2021neural,,2108.13320v6,2021.08.30,2022.02.16,Neural HMMs Are All You Need (For High-Quality Attention-Free TTS),,,,,,,"Shivam Mehta, Éva Székely, Jonas Beskow, Gustav Eje Henter"
dettmers20218-bit,,2110.02861v2,2021.10.06,2022.06.20,8-Bit Optimizers via Block-Wise Quantization,,ICLR2022,,,,,"Tim Dettmers, Mike Lewis, Sam Shleifer, Luke Zettlemoyer"
li2021recent,,2111.01690v2,2021.11.02,2022.02.02,Recent Advances in End-to-End Automatic Speech Recognition,,APSIPA TSIP2022,,,Survey,,Jinyu Li
kreuk2021textless,,2111.07402v3,2021.11.14,2022.12.13,Textless Speech Emotion Conversion Using Discrete and Decomposed Representations,,EMNLP2022,,,,,"Felix Kreuk, Adam Polyak, Jade Copet, Eugene Kharitonov, Tu-Anh Nguyen, Morgane Rivière, Wei-Ning Hsu, Abdelrahman Mohamed, Emmanuel Dupoux, Yossi Adi"
natsiou2022audio,,2201.02490v1,2022.01.07,2022.01.07,Audio representations for deep learning in sound synthesis: A Review,,,,,Survey,,"Anastasia Natsiou, Sean O'Leary"
salimans2022progressive,,2202.00512v2,2022.02.01,2022.06.07,Progressive Distillation for Fast Sampling of Diffusion Models,,,,,,,"Tim Salimans, Jonathan Ho"
ren2022revisiting,,2202.13066v1,2022.02.26,2022.02.26,Revisiting Over-Smoothness in Text to Speech,,ACL2022,,,,,"Yi Ren, Xu Tan, Tao Qin, Zhou Zhao, Tie-Yan Liu"
borgholt2022brief,,2203.01829v1,2022.03.01,2022.03.01,A Brief Overview of Unsupervised Neural Speech Representation Learning,,,,,Survey,,"Lasse Borgholt, Jakob Drachmann Havtorn, Joakim Edin, Lars Maaløe, Christian Igel"
hoffmann2022training,,2203.15556v1,2022.03.29,2022.03.29,Training Compute-Optimal Large Language Models,,,,,,,"Jordan Hoffmann, Sebastian Borgeaud, Arthur Mensch, Elena Buchatskaya, Trevor Cai, Eliza Rutherford, Diego de Las Casas, Lisa Anne Hendricks, Johannes Welbl, Aidan Clark, Tom Hennigan, Eric Noland, Katie Millican, George van den Driessche, Bogdan Damoc, Aurelia Guy, Simon Osindero, Karen Simonyan, Erich Elsen, Jack W. Rae, Oriol Vinyals, Laurent Sifre"
popuri2022enhanced,,2204.02967v3,2022.04.06,2022.09.13,Enhanced Direct Speech-to-Speech Translation Using Self-Supervised Pre-Training and Data Augmentation,,,,,,,"Sravya Popuri, Peng-Jen Chen, Changhan Wang, Juan Pino, Yossi Adi, Jiatao Gu, Wei-Ning Hsu, Ann Lee"
mohamed2022self,,2205.10643v3,2022.05.21,2022.10.27,Self-Supervised Speech Representation Learning: A Review,,,,,Survey,,"Abdelrahman Mohamed, Hung-yi Lee, Lasse Borgholt, Jakob D. Havtorn, Joakim Edin, Christian Igel, Katrin Kirchhoff, Shang-Wen Li, Karen Livescu, Lars Maaløe, Tara N. Sainath, Shinji Watanabe"
li2022exploration,,2210.02595v3,2022.10.05,2022.12.12,Exploration of A Self-Supervised Speech Model: A Study on Emotional Corpora,,,,,Survey,,"Yuanchao Li, Yumnah Mohamied, Peter Bell, Catherine Lai"
triantafyllopoulos2022overview,,2210.03538v1,2022.10.06,2022.10.06,An Overview of Affective Speech Synthesis and Conversion in the Deep Learning Era,,,,,Survey,,"Andreas Triantafyllopoulos, Björn W. Schuller, Gökçe İymen, Metin Sezgin, Xiangheng He, Zijiang Yang, Panagiotis Tzirakis, Shuo Liu, Silvan Mertes, Elisabeth André, Ruibo Fu, Jianhua Tao"
chung2022scaling,,2210.11416v5,2022.10.20,2022.12.06,Scaling Instruction-Finetuned Language Models,,JMLR2024,,,,,"Hyung Won Chung, Le Hou, Shayne Longpre, Barret Zoph, Yi Tay, William Fedus, Yunxuan Li, Xuezhi Wang, Mostafa Dehghani, Siddhartha Brahma, Albert Webson, Shixiang Shane Gu, Zhuyun Dai, Mirac Suzgun, Xinyun Chen, Aakanksha Chowdhery, Alex Castro-Ros, Marie Pellat, Kevin Robinson, Dasha Valter, Sharan Narang, Gaurav Mishra, Adams Yu, Vincent Zhao, Yanping Huang, Andrew Dai, Hongkun Yu, Slav Petrov, Ed H. Chi, Jeff Dean, Jacob Devlin, Adam Roberts, Denny Zhou, Quoc V. Le, Jason Wei"
leviathan2022fast,,2211.17192v2,2022.11.30,2023.05.18,Fast Inference From Transformers via Speculative Decoding,,,,,,,"Yaniv Leviathan, Matan Kalman, Yossi Matias"
maimon2022speaking,,2212.09730v2,2022.12.19,2023.10.18,Speaking Style Conversion in the Waveform Domain Using Discrete Self-Supervised Units,,EMNLP2023,,,,,"Gallil Maimon, Yossi Adi"
prabhavalkar2023end,,2303.03329v1,2023.03.03,2023.03.03,End-to-End Speech Recognition: A Survey,,TASLP2023,,,Survey,,"Rohit Prabhavalkar, Takaaki Hori, Tara N. Sainath, Ralf Schlüter, Shinji Watanabe"
latif2023transformers,,2303.11607v2,2023.03.21,2025.06.04,Transformers in Speech Processing: A Survey,,,,,Survey,,"Siddique Latif, Aun Zaidi, Heriberto Cuayahuitl, Fahad Shamshad, Moazzam Shoukat, Muhammad Usama, Junaid Qadir"
zhang2023survey,,2303.13336v2,2023.03.23,2023.04.02,A Survey on Audio Diffusion Models: Text to Speech Synthesis and Enhancement in Generative AI,,,,,Survey,,"Chenshuang Zhang, Chaoning Zhang, Sheng Zheng, Mengchun Zhang, Maryam Qamar, Sung-Ho Bae, In So Kweon"
shen2023efficient,,2304.03589v1,2023.04.07,2023.04.07,On Efficient Training of Large-Scale Deep Learning Models: A Literature Review,,,,,Survey,,"Li Shen, Yan Sun, Zhiyuan Yu, Liang Ding, Xinmei Tian, Dacheng Tao"
bredell2023explicitly,,2304.05939v1,2023.04.12,2023.04.12,Explicitly Minimizing the Blur Error of Variational Autoencoders,,ICLR2023,,,,,"Gustav Bredell, Kyriakos Flouris, Krishna Chaitanya, Ertunc Erdil, Ender Konukoglu"
mehrish2023review,,2305.00359v3,2023.04.30,2023.05.30,A Review of Deep Learning Techniques for Speech Processing,,,,,Survey,,"Ambuj Mehrish, Navonil Majumder, Rishabh Bhardwaj, Rada Mihalcea, Soujanya Poria"
li2023prompting,,2306.16007v1,2023.06.28,2023.06.28,Prompting Large Language Models for Zero-Shot Domain Adaptation in Speech Recognition,,ASRU2023,,,,,"Yuang Li, Yu Wu, Jinyu Li, Shujie Liu"
sanchez2023stay,,2306.17806v1,2023.06.30,2023.06.30,Stay on Topic with Classifier-Free Guidance,,,,,,,"Guillaume Sanchez, Honglu Fan, Alexander Spangher, Elad Levi, Pawan Sasanka Ammanamanchi, Stella Biderman"
zhu2023survey,,2308.07633v4,2023.08.15,2024.07.30,A Survey on Model Compression for Large Language Models,,ACL2024,,,,,"Xunyu Zhu, Jian Li, Yong Liu, Can Ma, Weiping Wang"
latif2023sparks,,2308.12792v3,2023.08.24,2023.09.22,Sparks of Large Audio Models: A Survey and Outlook,,,,,Survey,,"Siddique Latif, Moazzam Shoukat, Fahad Shamshad, Muhammad Usama, Yi Ren, Heriberto Cuayáhuitl, Wenwu Wang, Xulong Zhang, Roberto Togneri, Erik Cambria, Björn W. Schuller"
lakomkin2023end,,2309.10917v1,2023.09.19,2023.09.19,End-to-End Speech Recognition Contextualization with Large Language Models,,ICASSP2024,,,,,"Egor Lakomkin, Chunyang Wu, Yassir Fathullah, Ozlem Kalinli, Michael L. Seltzer, Christian Fuegen"
puvvada2023discrete,,2309.10922v1,2023.09.19,2023.09.19,Discrete Audio Representation as an Alternative to Mel-Spectrograms for Speaker and Speech Recognition,,ICASSP2024,,,,,"Krishna C. Puvvada, Nithin Rao Koluguri, Kunal Dhawan, Jagadeesh Balam, Boris Ginsburg"
lei2023improving,,2309.11977v3,2023.09.21,2024.04.09,Improving Language Model-Based Zero-Shot Text-to-Speech Synthesis with Multi-Scale Acoustic Prompts,,ICASSP2024,,,,,"Shun Lei, Yixuan Zhou, Liyang Chen, Dan Luo, Zhiyong Wu, Xixin Wu, Shiyin Kang, Tao Jiang, Yahui Zhou, Yuxing Han, Helen Meng"
yu2023connecting,,2309.13963v2,2023.09.25,2023.09.26,Connecting Speech Encoder and Large Language Model for ASR,,ICASSP2024,,,,,"Wenyi Yu, Changli Tang, Guangzhi Sun, Xianzhao Chen, Tian Tan, Wei Li, Lu Lu, Zejun Ma, Chao Zhang"
huang2023a,,2311.05232v2,2023.11.09,2024.11.19,"A Survey on Hallucination in Large Language Models: Principles, Taxonomy, Challenges, and Open Questions",,,,,Survey,,"Lei Huang, Weijiang Yu, Weitao Ma, Weihong Zhong, Zhangyin Feng, Haotian Wang, Qianglong Chen, Weihua Peng, Xiaocheng Feng, Bing Qin, Ting Liu"
karras2023analyzing,,2312.02696v2,2023.12.05,2024.03.20,Analyzing and Improving the Training Dynamics of Diffusion Models,,,,,,,"Tero Karras, Miika Aittala, Jaakko Lehtinen, Janne Hellsten, Timo Aila, Samuli Laine"
tao2023motion,,2312.08895v1,2023.12.14,2023.12.14,Motion Flow Matching for Human Motion Synthesis and Editing,,,,,,,"Vincent Tao Hu, Wenzhe Yin, Pingchuan Ma, Yunlu Chen, Basura Fernando, Yuki M Asano, Efstratios Gavves, Pascal Mettes, Bjorn Ommer, Cees G. M. Snoek"
tao2023latent,,2312.10825v1,2023.12.17,2023.12.17,Latent Space Editing in Transformer-Based Flow Matching,,AAAI2024,,,,,"Vincent Tao Hu, David W Zhang, Pascal Mettes, Meng Tang, Deli Zhao, Cees G. M. Snoek"
hao2023boosting,,2401.00246v1,2023.12.30,2023.12.30,Boosting Large Language Model for Speech Synthesis: An Empirical Study,,,,,,,"Hongkun Hao, Long Zhou, Shujie Liu, Jinyu Li, Shujie Hu, Rui Wang, Furu Wei"
fonseca2024can,,2401.10415v2,2024.01.18,2024.06.27,Can Large Language Model Summarizers Adapt to Diverse Scientific Communication Goals?,,,,,,,"Marcio Fonseca, Shay B. Cohen"
lyth2024natural,,2402.01912v1,2024.02.02,2024.02.02,Natural Language Guidance of High-Fidelity Text-to-Speech with Synthetic Annotations,,,,,,,"Dan Lyth, Simon King"
dong2024attacks,,2402.09283v3,2024.02.14,2024.03.27,"Attacks, Defenses and Evaluations for LLM Conversation Safety: A Survey",,,,,Survey,,"Zhichen Dong, Zhanhui Zhou, Chao Yang, Jing Shao, Yu Qiao"
wu2024towards,,2402.13236v1,2024.02.20,2024.02.20,Towards Audio Language Modeling -- An Overview,,,,,Survey,,"Haibin Wu, Xuanjun Chen, Yi-Cheng Lin, Kai-wei Chang, Ho-Lam Chung, Alexander H. Liu, Hung-yi Lee"
wu2024towards,,2402.13236v1,2024.02.20,2024.02.20,Towards Audio Language Modeling -- An Overview,,,,,,,"Haibin Wu, Xuanjun Chen, Yi-Cheng Lin, Kai-wei Chang, Ho-Lam Chung, Alexander H. Liu, Hung-yi Lee"
cuervo2024scaling,,2404.00685v2,2024.03.31,2024.04.16,Scaling Properties of Speech Language Models,,,,,,,"Santiago Cuervo, Ricard Marxer"
triantafyllopoulos2024expressivity,,2404.19363v2,2024.04.30,2025.04.10,Expressivity and Speech Synthesis,,,,,Survey,,"Andreas Triantafyllopoulos, Björn W. Schuller"
geng2024unveiling,,2405.02132v3,2024.05.03,2024.11.05,Unveiling the Potential of LLM-Based ASR on Chinese Open-Source Datasets,,ISCSLP2024,,,,,"Xuelong Geng, Tianyi Xu, Kun Wei, Bingshen Mu, Hongfei Xue, He Wang, Yangze Li, Pengcheng Guo, Yuhang Dai, Longhao Li, Mingchen Shao, Lei Xie"
sahoo2024comprehensive,,2405.09589v4,2024.05.15,2024.10.03,"A Comprehensive Survey of Hallucination in Large Language, Image, Video and Audio Foundation Models",,EMNLP2024,,,,,"Pranab Sahoo, Prabhash Meharia, Akash Ghosh, Sriparna Saha, Vinija Jain, Aman Chadha"
wang2024evaluating,,2405.09768v1,2024.05.16,2024.05.16,Evaluating Text-to-Speech Synthesis from a Large Discrete Token-Based Speech Language Model,,,,,,,"Siyang Wang, Éva Székely"
jin2024efficient,,2405.10739v3,2024.05.17,2026.01.22,Efficient Multimodal Large Language Models: A Survey,,,,,Survey,,"Yizhang Jin, Jian Li, Yexin Liu, Tianjun Gu, Kai Wu, Zhengkai Jiang, Muyang He, Bo Zhao, Xin Tan, Zhenye Gan, Yabiao Wang, Chengjie Wang, Lizhuang Ma"
wang2024full,,2405.19487v2,2024.05.29,2024.10.29,A Full-Duplex Speech Dialogue Scheme Based on Large Language Models,,,,,,,"Peng Wang, Songshuo Lu, Yaohua Tang, Sijie Yan, Wei Xia, Yuanjun Xiong"
bozic2024survey,,2406.00146v1,2024.05.31,2024.05.31,A Survey of Deep Learning Audio Generation Methods,,,,,Survey,,"Matej Božić, Marko Horvat"
wang2024investigation,,2406.05699v1,2024.06.09,2024.06.09,An Investigation of Noise Robustness for Flow-Matching-Based Zero-Shot TTS,,,,,,,"Xiaofei Wang, Sefik Emre Eskimez, Manthan Thakker, Hemin Yang, Zirun Zhu, Min Tang, Yufei Xia, Jinzhu Li, Sheng Zhao, Jinyu Li, Naoyuki Kanda"
choi2024self,,2406.08619v1,2024.06.12,2024.06.12,Self-Supervised Speech Representations Are More Phonetic Than Semantic,,,,,,,"Kwanghee Choi, Ankita Pasad, Tomohiko Nakamura, Satoru Fukayama, Karen Livescu, Shinji Watanabe"
li2024effectiveness,,2407.03892v1,2024.07.04,2024.07.04,On the Effectiveness of Acoustic BPE in Decoder-Only TTS,,,,,,,"Bohan Li, Feiyu Shen, Yiwei Guo, Shuai Wang, Xie Chen, Kai Yu"
mao2024survey,,2407.11046v4,2024.07.08,2024.10.24,A Survey on LoRA of Large Language Models,,,,,Survey,,"Yuren Mao, Yuhang Ge, Yijiang Fan, Wenyi Xu, Yu Mi, Zhonghao Hu, Yunjun Gao"
snell2024scaling,,2408.03314v1,2024.08.06,2024.08.06,Scaling LLM Test-Time Compute Optimally Can Be More Effective Than Scaling Model Parameters,,,,,,,"Charlie Snell, Jaehoon Lee, Kelvin Xu, Aviral Kumar"
kim2024neural,,2408.06954v2,2024.08.13,2025.01.07,Neural Speech and Audio Coding: Modern AI Technology Meets Traditional Codecs,,,,,Survey,,"Minje Kim, Jan Skoglund"
li2024survey,,2408.08632v2,2024.08.16,2024.09.06,A Survey on Benchmarks of Multimodal Large Language Models,,,,,Survey,,"Jian Li, Weiheng Lu, Hao Fei, Meng Luo, Ming Dai, Min Xia, Yizhang Jin, Zhenye Gan, Ding Qi, Chaoyou Fu, Ying Tai, Wankou Yang, Yabiao Wang, Chengjie Wang"
ma2024foundation,,2408.14340v3,2024.08.26,2024.09.03,Foundation Models for Music: A Survey,,,,,Survey,,"Yinghao Ma, Anders Øland, Anton Ragni, Bleiz MacSen Del Sette, Charalampos Saitis, Chris Donahue, Chenghua Lin, Christos Plachouras, Emmanouil Benetos, Elona Shatri, Fabio Morreale, Ge Zhang, György Fazekas, Gus Xia, Huan Zhang, Ilaria Manco, Jiawen Huang, Julien Guinot, Liwei Lin, Luca Marinelli, Max W. Y. Lam, Megha Sharma, Qiuqiang Kong, Roger B. Dannenberg, Ruibin Yuan, Shangda Wu, Shih-Lun Wu, Shuqi Dai, Shun Lei, Shiyin Kang, Simon Dixon, Wenhu Chen, Wenhao Huang, Xingjian Du, Xingwei Qu, Xu Tan, Yizhi Li, Zeyue Tian, Zhiyong Wu, Zhizheng Wu, Ziyang Ma, Ziyu Wang"
singh2024speech,,2408.14991v1,2024.08.27,2024.08.27,Speech Recognition Transformers: Topological-Lingualism Perspective,,,,,Survey,,"Shruti Singh, Muskaan Singh, Virender Kadyan"
liu2024efficient,,2409.16295v2,2024.09.09,2025.02.04,Efficient Training of Self-Supervised Speech Foundation Models on a Compute Budget,,SLT2024,,,,,"Andy T. Liu, Yi-Cheng Lin, Haibin Wu, Stefan Winkler, Hung-yi Lee"
liu2024analyzing,,2409.19283v2,2024.09.28,2024.10.04,Analyzing and Mitigating Inconsistency in Discrete Audio Tokens for Neural Codec Language Models,,,,,,,"Wenrui Liu, Zhifang Guo, Jin Xu, Yuanjun Lv, Yunfei Chu, Zhou Zhao, Junyang Lin"
cui2024recent,,2410.03751v4,2024.10.01,2025.08.07,Recent Advances in Speech Language Models: A Survey,,,,,Survey,,"Wenqian Cui, Dianzhi Yu, Xiaoqi Jiao, Ziqiao Meng, Guangyan Zhang, Qichao Wang, Yiwen Guo, Irwin King"
fifty2024restructuring,,2410.06424v2,2024.10.08,2025.03.16,Restructuring Vector Quantization with the Rotation Trick,,,,,,,"Christopher Fifty, Ronald G. Junkins, Dennis Duan, Aniketh Iyengar, Jerry W. Liu, Ehsan Amid, Sebastian Thrun, Christopher Ré"
peng2024survey,,2410.18908v6,2024.10.24,2025.11.26,A Survey on Speech Large Language Models for Understanding,,,,,Survey,,"Jing Peng, Yucheng Wang, Bohan Li, Yiwei Guo, Hankun Wang, Yangui Fang, Yu Xi, Haoyu Li, Xu Li, Ke Zhang, Shuai Wang, Kai Yu"
ji2024wavchat,,2411.13577v2,2024.11.15,2024.11.26,WavChat: A Survey of Spoken Dialogue Models,,,,,Survey,,"Shengpeng Ji, Yifu Chen, Minghui Fang, Jialong Zuo, Jingyu Lu, Hanting Wang, Ziyue Jiang, Long Zhou, Shujie Liu, Xize Cheng, Xiaoda Yang, Zehan Wang, Qian Yang, Jian Li, Yidi Jiang, Jingzhen He, Yunfei Chu, Jin Xu, Zhou Zhao"
gupta2024direct,,2411.14453v1,2024.11.13,2024.11.13,Direct Speech-to-Speech Neural Machine Translation: A Survey,,,,,Survey,,"Mahendra Gupta, Maitreyee Dutta, Chandresh Kumar Maurya"
zeng2024scaling,,2411.17607v2,2024.11.26,2024.12.02,Scaling Speech-Text Pre-Training with Synthetic Interleaved Data,,,,,,,"Aohan Zeng, Zhengxiao Du, Mingdao Liu, Lei Zhang, Shengmin Jiang, Yuxiao Dong, Jie Tang"
xie2024towards,,2412.06602v3,2024.12.09,2025.08.25,Towards Controllable Speech Synthesis in the Era of Large Language Models: A Systematic Survey,,EMNLP2025,,,Survey,,"Tianxin Xie, Yan Rong, Pengfei Zhang, Wenwu Wang, Li Liu"
smirnov2024classifier,,2412.06846v1,2024.12.08,2024.12.08,Classifier-Free Guidance in LLMs Safety,,,,,,,Roman Smirnov
yang2024interleaved,,2412.16102v3,2024.12.20,2025.08.09,Interleaved Speech-Text Language Models for Simple Streaming Text-to-Speech Synthesis,,,,,,,"Yifan Yang, Shujie Liu, Jinyu Li, Hui Wang, Lingwei Meng, Haiyang Sun, Yuzhe Liang, Ziyang Ma, Yuxuan Hu, Rui Zhao, Jianwei Yu, Yan Lu, Xie Chen"
chen2024next,,2412.18619v2,2024.12.16,2024.12.30,Next Token Prediction Towards Multimodal Intelligence: A Comprehensive Survey,,,,,Survey,,"Liang Chen, Zekun Wang, Shuhuai Ren, Lei Li, Haozhe Zhao, Yunshui Li, Zefan Cai, Hongcheng Guo, Lei Zhang, Yizhe Xiong, Yichi Zhang, Ruoyu Wu, Qingxiu Dong, Ge Zhang, Jian Yang, Lingwei Meng, Shujie Hu, Yulong Chen, Junyang Lin, Shuai Bai, Andreas Vlachos, Xu Tan, Minjia Zhang, Wen Xiao, Aaron Yee, Tianyu Liu, Baobao Chang"
elmakies2025unsupervised,,2501.03711v1,2025.01.07,2025.01.07,Unsupervised Speech Segmentation: A General Approach Using Speech Language Models,,,,,,,"Avishai Elmakies, Omri Abend, Yossi Adi"
ma2025inference,,2501.09732v1,2025.01.16,2025.01.16,Inference-Time Scaling for Diffusion Models Beyond Scaling Denoising Steps,,,,,,,"Nanye Ma, Shangyuan Tong, Haolin Jia, Hexiang Hu, Yu-Chuan Su, Mingda Zhang, Xuan Yang, Yandong Li, Tommi Jaakkola, Xuhui Jia, Saining Xie"
su2025audio-language,,2501.15177v2,2025.01.25,2026.03.12,Audio-Language Models for Audio-Centric Tasks: A Systematic Survey,,,,,Survey,,"Yi Su, Jisheng Bai, Qisheng Xu, Kele Xu, Yong Dou"
guo2025recent,,2502.06490v4,2025.02.10,2025.12.12,Recent Advances in Discrete Speech Tokens: A Review,,,,,Survey,,"Yiwei Guo, Zhihan Li, Hankun Wang, Bohan Li, Chongtian Shao, Hanglei Zhang, Chenpeng Du, Xie Chen, Shujie Liu, Kai Yu"
zhang2025advanced,,2502.07345v1,2025.02.11,2025.02.11,Advanced Zero-Shot Text-to-Speech for Background Removal and Preservation with Controllable Masked Speech Prediction,,,,,,,"Leying Zhang, Wangyou Zhang, Zhengyang Chen, Yanmin Qian"
yang2025when,,2502.19548v2,2025.02.26,2025.09.09,When Large Language Models Meet Speech: A Survey on Integration Approaches,,,,,Survey,,"Zhengdong Yang, Shuichiro Shimizu, Yahan Yu, Chenhui Chu"
